Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,ClassName,ClassID
36.3,140.4,4.9,12.1,5.6,145.0,1,Bhuttan,+1
53.6,145.0,2.8,8.2,5.5,153.1,0,Assam,-1
50.3,147.0,24.2,6.5,3.6,148.0,1,Bhuttan,+1
52.7,127.8,11.2,7.8,4.2,132.4,1,Assam,-1
16.8,124.3,11.7,8.3,4.3,128.8,1,Assam,-1
42.7,142.6,9.9,12.2,7.5,147.4,0,Bhuttan,+1
49.2,144.9,22.8,11.8,6.7,145.6,0,Bhuttan,+1
29.3,147.6,-0.3,7.7,6.9,148.9,0,Bhuttan,+1
62.9,129.9,11.2,6.8,5.2,135.7,1,Assam,-1
28.7,137.0,10.7,12.4,7.5,143.1,0,Bhuttan,+1
45.2,156.3,11.1,12.7,5.2,158.6,1,Bhuttan,+1
38.0,146.2,17.7,12.3,4.9,151.2,0,Bhuttan,+1
68.5,159.5,12.7,9.3,3.8,165.2,0,Assam,-1
44.9,157.4,10.1,8.8,4.8,164.2,0,Assam,-1
49.0,139.6,10.4,7.1,5.8,143.2,1,Bhuttan,+1
42.5,139.1,6.0,10.9,5.0,143.8,1,Bhuttan,+1
33.2,147.4,18.8,9.7,5.5,152.5,1,Bhuttan,+1
41.1,147.3,13.7,8.3,5.0,148.8,1,Bhuttan,+1
33.9,130.7,8.0,15.0,6.1,133.5,0,Bhuttan,+1
53.2,136.5,14.0,7.8,4.1,143.2,0,Assam,-1
56.1,140.0,4.3,7.7,4.4,145.9,0,Assam,-1
33.7,148.8,8.3,8.4,5.2,156.7,0,Assam,-1
34.8,140.7,5.5,8.6,5.5,143.0,1,Bhuttan,+1
46.8,146.4,11.7,10.4,5.9,148.9,1,Bhuttan,+1
30.0,136.1,13.7,10.1,6.6,138.8,0,Bhuttan,+1
34.9,135.4,7.4,9.1,4.6,139.6,0,Bhuttan,+1
43.6,147.8,12.1,11.8,5.9,148.2,1,Bhuttan,+1
63.9,147.8,17.0,7.1,3.7,153.9,1,Assam,-1
71.6,143.5,14.9,8.9,5.3,149.3,0,Assam,-1
65.4,136.8,9.5,7.2,4.8,142.7,0,Assam,-1
44.9,148.2,0.6,10.2,6.0,153.3,0,Assam,-1
75.9,166.1,20.7,5.8,5.2,172.0,1,Assam,-1
30.2,159.8,7.5,11.4,6.0,161.0,1,Bhuttan,+1
37.9,132.4,10.4,13.3,4.5,132.8,1,Bhuttan,+1
57.1,143.0,17.2,11.6,6.2,142.1,1,Bhuttan,+1
41.4,140.5,19.2,8.4,5.3,147.7,0,Assam,-1
25.3,119.6,8.0,7.5,5.1,126.1,1,Assam,-1
45.5,153.3,7.6,11.1,7.0,154.0,1,Bhuttan,+1
38.4,168.4,1.5,11.9,5.9,169.3,1,Bhuttan,+1
48.7,135.1,19.0,9.4,3.5,135.0,0,Bhuttan,+1
54.4,154.3,8.4,7.4,4.2,161.6,0,Assam,-1
58.7,161.3,7.1,11.2,5.7,164.1,1,Bhuttan,+1
43.7,145.3,3.0,10.5,4.9,147.6,1,Bhuttan,+1
40.3,154.6,7.4,8.8,5.8,153.4,1,Bhuttan,+1
25.2,122.3,5.5,10.2,6.2,123.3,0,Bhuttan,+1
38.6,149.7,8.9,5.8,5.5,157.2,0,Assam,-1
33.3,153.1,10.3,10.6,7.2,157.8,0,Bhuttan,+1
52.6,153.6,7.2,13.3,5.6,155.8,1,Bhuttan,+1
46.6,152.2,10.3,10.8,6.5,158.0,0,Assam,-1
47.0,143.9,5.3,9.9,4.4,147.1,1,Bhuttan,+1
36.5,145.1,9.5,10.8,7.4,150.7,1,Assam,-1
58.1,143.3,4.9,7.5,4.4,149.9,0,Assam,-1
31.0,148.5,13.9,13.4,3.4,150.5,0,Bhuttan,+1
65.3,144.0,9.6,9.5,6.6,149.7,0,Assam,-1
48.9,150.8,7.2,9.2,5.0,155.9,0,Assam,-1
56.8,153.8,8.5,8.6,4.4,155.9,1,Bhuttan,+1
23.3,141.1,11.5,7.0,4.1,148.9,0,Assam,-1
34.2,146.9,7.5,13.3,4.7,147.5,1,Bhuttan,+1
38.4,143.5,15.7,8.7,4.5,151.2,0,Assam,-1
42.3,165.3,11.0,7.8,5.4,168.6,1,Bhuttan,+1
58.2,168.9,8.5,7.5,3.5,175.3,1,Assam,-1
35.9,130.8,12.5,6.0,4.2,136.9,1,Assam,-1
26.6,129.5,13.2,7.1,6.7,135.8,0,Assam,-1
51.6,123.6,13.2,7.8,4.2,129.6,1,Assam,-1
30.2,129.5,15.0,9.0,5.3,137.1,1,Assam,-1
45.4,148.5,10.9,7.5,5.9,152.5,0,Assam,-1
25.8,151.0,11.7,7.9,5.5,156.1,1,Bhuttan,+1
40.1,136.9,6.3,8.9,6.9,142.2,1,Assam,-1
35.0,136.3,17.9,9.5,5.7,136.0,0,Bhuttan,+1
62.6,166.5,12.0,8.2,4.8,168.9,1,Bhuttan,+1
47.3,153.0,13.5,13.7,6.2,150.4,1,Bhuttan,+1
52.1,150.0,14.9,8.2,5.3,154.7,0,Assam,-1
61.3,157.8,11.0,9.4,4.8,164.5,0,Assam,-1
46.4,143.3,3.1,8.5,7.7,148.9,1,Bhuttan,+1
62.7,154.1,14.1,9.5,4.8,159.7,0,Assam,-1
40.8,156.4,9.1,10.8,5.4,159.5,1,Bhuttan,+1
49.9,139.1,20.3,12.1,5.6,142.5,0,Bhuttan,+1
32.3,140.2,17.7,13.1,4.0,141.5,0,Bhuttan,+1
64.6,149.8,12.7,6.5,5.1,154.0,0,Assam,-1
38.5,151.6,15.2,8.7,4.7,157.6,1,Assam,-1
52.1,149.6,7.6,11.2,5.4,152.7,1,Bhuttan,+1
50.7,133.2,13.6,10.1,4.0,139.1,1,Assam,-1
63.6,144.9,8.5,7.4,6.1,150.1,0,Assam,-1
65.1,156.7,9.6,14.3,5.9,158.7,1,Bhuttan,+1
46.4,137.7,12.7,12.6,7.3,138.9,0,Bhuttan,+1
41.9,144.6,14.0,8.7,4.6,145.2,1,Bhuttan,+1
53.2,163.1,12.2,10.2,4.6,167.4,1,Bhuttan,+1
40.3,137.8,16.5,8.9,4.6,142.5,1,Assam,-1
45.5,150.8,6.3,9.3,6.4,151.2,1,Bhuttan,+1
47.4,142.5,15.4,9.5,4.4,147.1,1,Assam,-1
56.5,143.3,13.7,10.0,6.2,144.7,1,Bhuttan,+1
30.4,128.2,5.3,10.8,5.8,129.0,0,Bhuttan,+1
47.1,166.2,9.8,8.7,5.4,175.3,0,Assam,-1
49.0,147.6,1.5,9.5,6.4,153.0,1,Bhuttan,+1
49.7,152.3,21.4,9.3,5.1,153.3,0,Bhuttan,+1
51.6,166.5,14.0,7.6,3.5,173.3,1,Assam,-1
19.9,146.9,15.2,6.1,6.1,151.6,1,Assam,-1
39.1,127.7,11.6,7.7,8.2,131.2,0,Bhuttan,+1
36.6,147.1,17.7,11.1,6.1,149.3,1,Bhuttan,+1
62.3,142.5,18.4,7.7,4.8,147.5,1,Assam,-1
33.0,133.5,2.7,14.5,5.6,134.1,0,Bhuttan,+1
20.8,136.2,14.4,8.0,5.8,138.8,0,Bhuttan,+1
43.3,127.1,7.1,8.3,5.6,128.3,1,Bhuttan,+1
33.9,139.0,18.9,13.6,4.1,138.3,0,Bhuttan,+1
50.1,145.2,15.5,9.1,5.7,152.4,1,Assam,-1
41.8,146.8,7.6,6.4,5.7,152.5,0,Assam,-1
38.3,140.7,1.8,9.8,5.6,141.1,1,Bhuttan,+1
40.2,148.7,14.0,8.9,5.6,146.8,1,Bhuttan,+1
47.5,151.5,16.4,8.9,7.4,152.0,0,Bhuttan,+1
79.3,168.4,16.1,9.6,6.3,174.7,0,Assam,-1
53.7,140.9,13.5,9.2,5.0,146.2,0,Assam,-1
26.1,154.0,0.9,10.4,5.4,156.1,1,Bhuttan,+1
64.3,119.4,9.9,9.3,5.0,124.3,0,Assam,-1
51.7,147.8,17.3,9.2,6.4,148.6,0,Bhuttan,+1
39.7,142.3,6.8,7.8,7.1,144.6,0,Bhuttan,+1
35.6,141.0,15.2,12.2,6.2,141.9,0,Bhuttan,+1
47.7,152.5,10.7,6.3,7.0,153.2,0,Bhuttan,+1
35.3,160.6,22.7,6.8,6.9,166.9,1,Assam,-1
60.9,140.9,12.0,6.3,5.0,147.2,0,Assam,-1
47.8,162.9,7.8,5.7,5.8,170.0,0,Assam,-1
66.0,135.1,13.1,9.3,3.9,141.8,1,Assam,-1
45.9,139.6,10.5,6.5,4.3,144.1,0,Assam,-1
55.2,147.6,15.0,7.2,3.9,153.8,0,Assam,-1
47.4,143.4,7.2,8.0,5.8,146.7,1,Bhuttan,+1
40.5,132.0,8.2,8.9,7.3,136.2,0,Bhuttan,+1
49.1,145.3,15.2,10.9,5.8,146.4,0,Bhuttan,+1
52.5,139.6,6.8,6.9,5.4,142.9,1,Bhuttan,+1
48.5,144.5,12.0,6.6,6.2,144.9,1,Bhuttan,+1
52.1,129.3,5.2,8.9,7.6,133.4,1,Bhuttan,+1
58.0,153.8,10.0,7.2,6.6,159.6,0,Assam,-1
26.2,154.5,6.3,10.8,7.1,158.7,1,Bhuttan,+1
37.7,152.7,12.4,8.7,4.2,159.3,0,Assam,-1
52.5,151.7,10.9,6.9,6.1,157.3,0,Assam,-1
29.7,131.5,8.0,10.9,6.5,135.4,0,Bhuttan,+1
46.9,158.5,4.9,7.8,5.2,159.3,1,Bhuttan,+1
61.8,146.6,16.7,9.9,4.5,148.8,0,Bhuttan,+1
44.3,155.4,16.9,11.0,7.2,156.2,0,Bhuttan,+1
41.7,142.0,6.9,11.6,6.5,145.0,1,Bhuttan,+1
36.8,137.2,16.7,11.9,5.9,141.2,0,Bhuttan,+1
52.6,136.0,8.4,10.2,4.7,142.5,1,Assam,-1
62.7,148.8,6.6,14.4,5.7,149.1,1,Bhuttan,+1
51.8,147.0,14.8,8.9,4.3,152.3,0,Assam,-1
34.9,149.7,0.1,11.7,6.4,152.3,1,Bhuttan,+1
52.3,160.0,4.7,8.1,3.0,164.8,0,Assam,-1
55.5,159.6,16.1,10.7,5.7,165.0,0,Assam,-1
34.3,143.5,16.0,10.5,6.7,145.5,0,Bhuttan,+1
15.6,135.4,7.3,12.2,6.4,142.5,1,Bhuttan,+1
36.9,129.3,13.5,6.6,4.5,134.1,1,Assam,-1
35.2,145.8,12.1,14.2,6.6,146.0,1,Bhuttan,+1
34.4,140.4,15.9,10.6,5.6,140.7,0,Bhuttan,+1
36.6,126.0,10.3,10.3,3.4,132.4,1,Assam,-1
43.2,132.6,7.4,12.8,3.8,133.5,0,Bhuttan,+1
59.9,144.2,21.5,7.1,5.4,147.2,1,Assam,-1
35.2,147.4,2.7,13.0,5.1,149.4,1,Bhuttan,+1
42.5,154.8,14.3,7.3,6.1,161.4,0,Assam,-1
82.4,153.6,11.5,10.2,6.5,155.3,1,Bhuttan,+1
34.5,145.6,17.6,10.7,4.4,148.2,0,Bhuttan,+1
60.1,134.6,7.4,9.6,5.9,139.0,1,Bhuttan,+1
46.8,145.9,12.1,8.5,6.2,153.2,0,Assam,-1
58.5,179.7,14.9,7.4,7.0,179.1,1,Bhuttan,+1
37.2,145.2,10.8,8.7,7.5,141.5,0,Bhuttan,+1
36.4,138.8,11.7,9.1,4.4,144.7,0,Assam,-1
44.8,135.0,12.9,7.0,6.4,140.7,1,Assam,-1
36.1,146.9,6.0,9.1,4.9,148.2,1,Bhuttan,+1
41.8,140.6,13.6,8.3,4.3,149.0,0,Assam,-1
31.6,136.4,6.3,9.3,6.5,136.9,1,Bhuttan,+1
52.0,148.6,13.6,8.8,5.2,153.1,0,Assam,-1
47.7,156.4,7.3,9.8,6.1,162.8,0,Assam,-1
51.6,144.4,6.4,12.0,7.1,149.3,0,Bhuttan,+1
48.7,133.1,14.6,8.1,3.9,138.0,0,Assam,-1
58.0,145.0,16.2,8.3,5.5,151.3,1,Assam,-1
49.0,144.7,6.8,13.9,6.5,148.9,1,Bhuttan,+1
55.8,149.5,8.7,3.8,7.5,154.6,1,Assam,-1
40.7,141.5,10.2,10.9,7.4,145.5,0,Bhuttan,+1
24.5,152.5,12.9,10.1,5.1,158.5,0,Assam,-1
41.0,138.5,4.0,8.7,5.4,144.3,0,Assam,-1
39.7,150.5,7.6,10.6,4.7,152.0,1,Bhuttan,+1
64.7,136.5,13.5,5.0,6.0,144.2,0,Assam,-1
51.7,169.1,6.2,8.6,4.7,175.8,0,Assam,-1
24.3,139.3,16.1,8.0,4.9,147.7,1,Assam,-1
19.5,143.7,17.5,7.8,5.1,150.3,0,Assam,-1
43.1,144.4,8.8,9.1,4.5,151.4,0,Assam,-1
47.6,156.4,9.3,7.1,4.9,163.5,0,Assam,-1
33.4,130.4,9.1,11.7,5.4,136.2,0,Bhuttan,+1
54.9,132.9,10.2,8.9,5.1,140.3,0,Assam,-1
46.2,140.1,14.1,6.2,5.3,140.8,1,Bhuttan,+1
49.4,137.4,5.9,11.8,6.5,140.8,0,Bhuttan,+1
44.5,141.1,2.7,11.4,6.1,140.6,1,Bhuttan,+1
26.0,135.8,13.3,9.0,5.8,144.6,1,Assam,-1
37.6,139.3,14.2,12.6,4.8,141.8,1,Bhuttan,+1
40.0,137.3,14.1,6.6,6.7,138.0,1,Bhuttan,+1
58.5,161.6,8.0,8.8,4.7,163.5,0,Assam,-1
25.7,143.1,12.1,9.3,5.5,144.1,1,Bhuttan,+1
31.5,136.6,18.3,14.1,5.1,138.7,0,Bhuttan,+1
51.1,136.4,9.1,7.2,5.7,139.2,0,Bhuttan,+1
45.8,153.2,15.0,8.3,6.3,160.4,0,Assam,-1
28.0,138.6,10.5,11.3,4.6,142.2,0,Assam,-1
31.3,136.5,24.2,9.4,5.4,138.3,0,Bhuttan,+1
32.7,138.7,-2.6,11.2,5.3,140.6,1,Bhuttan,+1
47.3,141.3,12.9,9.2,4.6,148.1,0,Assam,-1
55.6,146.0,14.9,8.7,4.6,149.2,0,Assam,-1
32.3,132.9,-2.4,10.2,5.7,139.1,1,Bhuttan,+1
55.4,160.7,17.9,10.6,7.0,160.7,0,Bhuttan,+1
47.2,146.1,13.6,8.7,5.4,154.3,0,Assam,-1
54.0,149.2,-2.7,10.6,6.3,152.9,1,Bhuttan,+1
52.7,140.3,2.9,11.0,4.3,139.2,1,Bhuttan,+1
50.9,144.2,18.4,8.5,6.0,147.9,1,Bhuttan,+1
40.2,154.3,-0.0,10.0,5.3,152.1,1,Bhuttan,+1
48.4,126.8,12.6,7.1,4.1,132.0,1,Assam,-1
46.7,139.0,17.9,12.1,6.0,140.9,0,Bhuttan,+1
46.5,160.3,8.0,6.7,5.6,164.4,1,Bhuttan,+1
44.0,124.5,10.2,6.7,6.4,130.4,0,Assam,-1
54.7,151.7,18.6,7.4,6.1,158.0,0,Assam,-1
28.8,119.9,14.5,8.5,4.2,123.4,1,Assam,-1
49.3,147.1,16.6,6.7,4.7,150.1,0,Bhuttan,+1
37.6,149.3,11.4,8.6,4.9,155.2,1,Bhuttan,+1
42.9,123.6,10.4,7.6,8.4,129.0,1,Assam,-1
75.1,161.8,11.6,8.9,4.7,168.3,0,Assam,-1
43.1,152.8,22.6,7.3,3.5,157.2,1,Assam,-1
34.1,126.8,-0.5,11.4,5.3,125.8,1,Bhuttan,+1
50.1,146.6,14.1,5.4,5.3,151.1,0,Assam,-1
61.7,173.5,16.2,7.5,6.4,181.1,1,Assam,-1
40.2,139.4,7.1,12.3,7.4,140.2,0,Bhuttan,+1
55.7,150.2,-7.6,14.0,5.3,150.9,1,Bhuttan,+1
27.6,125.8,8.8,7.7,5.8,128.3,0,Bhuttan,+1
41.9,154.8,21.2,9.5,3.5,162.3,1,Assam,-1
35.8,179.2,16.3,11.6,4.6,185.4,1,Assam,-1
45.2,153.7,15.1,7.3,4.7,155.5,0,Bhuttan,+1
41.0,123.1,13.0,7.9,7.4,130.6,1,Assam,-1
57.9,133.9,10.5,6.0,5.5,137.0,0,Assam,-1
27.1,144.1,6.7,11.9,3.5,146.6,0,Bhuttan,+1
66.7,151.2,8.8,8.5,6.2,154.5,0,Assam,-1
45.4,141.4,8.8,7.2,4.8,150.8,0,Assam,-1
50.3,157.3,11.2,10.1,3.3,163.5,0,Assam,-1
40.3,133.6,-0.2,5.7,6.5,138.8,1,Bhuttan,+1
32.7,152.4,18.7,7.7,5.5,157.0,1,Assam,-1
54.2,141.0,14.0,10.7,5.1,147.8,0,Assam,-1
39.3,146.4,21.0,10.7,6.4,149.5,0,Bhuttan,+1
46.3,144.8,9.6,8.8,6.8,146.6,0,Bhuttan,+1
52.5,152.2,16.6,7.5,6.6,155.2,1,Bhuttan,+1
53.2,142.5,18.1,8.6,6.1,143.2,0,Bhuttan,+1
40.1,150.9,7.8,6.9,5.7,157.0,0,Assam,-1
45.0,143.0,12.3,8.6,6.3,148.8,0,Assam,-1
44.7,140.0,15.1,10.2,5.3,143.9,1,Assam,-1
53.3,127.3,12.8,6.9,4.3,135.2,0,Assam,-1
68.0,130.1,10.6,8.3,4.8,136.8,0,Assam,-1
60.3,154.2,16.0,10.0,6.4,160.4,1,Assam,-1
36.3,125.6,15.5,7.8,3.0,131.8,0,Assam,-1
48.2,145.2,5.0,10.2,6.1,148.8,1,Bhuttan,+1
53.8,154.7,1.7,8.0,5.4,161.7,0,Assam,-1
48.1,127.8,8.4,7.2,4.3,133.1,1,Assam,-1
60.8,159.1,10.4,7.1,4.8,166.6,0,Assam,-1
49.1,148.5,16.2,6.2,6.7,149.6,0,Bhuttan,+1
45.7,152.0,18.7,12.8,5.2,157.8,0,Bhuttan,+1
35.0,132.5,13.3,7.4,5.7,138.9,1,Assam,-1
26.3,135.8,13.4,8.8,5.6,142.3,1,Assam,-1
54.0,150.0,17.8,11.9,6.5,153.8,0,Bhuttan,+1
68.4,135.3,12.0,8.3,5.5,142.7,1,Assam,-1
32.1,121.4,12.4,8.7,7.3,127.7,0,Assam,-1
33.4,151.9,8.2,9.0,5.8,151.1,1,Bhuttan,+1
48.2,150.5,17.9,9.8,3.7,150.0,0,Bhuttan,+1
68.6,157.0,10.5,8.1,6.5,159.0,1,Bhuttan,+1
47.2,138.4,14.5,8.0,4.4,147.4,0,Assam,-1
27.5,125.1,-0.8,9.4,4.1,125.8,0,Bhuttan,+1
55.5,156.4,13.2,9.6,3.5,162.2,0,Assam,-1
39.1,163.7,5.9,8.4,4.4,168.7,0,Assam,-1
54.4,160.9,11.5,8.7,6.3,161.1,1,Bhuttan,+1
32.5,137.0,9.1,9.4,6.0,143.2,0,Assam,-1
54.4,139.7,15.2,14.3,5.2,141.3,0,Bhuttan,+1
43.9,127.2,5.3,7.5,5.1,131.9,0,Bhuttan,+1
26.7,142.4,5.3,6.3,5.8,144.7,1,Bhuttan,+1
52.9,150.4,12.8,12.6,5.8,147.9,1,Bhuttan,+1
67.6,127.7,9.3,8.9,6.2,132.1,0,Assam,-1
42.2,141.1,8.6,8.6,6.7,142.4,1,Bhuttan,+1
44.0,150.4,13.6,4.8,4.9,154.9,0,Assam,-1
65.6,167.2,17.0,7.4,6.0,172.2,1,Assam,-1
40.4,131.1,2.7,12.2,4.4,135.2,0,Bhuttan,+1
57.4,159.5,7.1,8.7,6.2,167.5,0,Assam,-1
48.0,143.9,13.1,13.6,5.0,144.5,1,Bhuttan,+1
57.6,139.8,10.6,10.3,5.9,146.3,0,Assam,-1
21.5,139.3,9.5,5.9,5.5,140.2,1,Bhuttan,+1
34.0,116.0,8.5,9.3,7.6,121.6,0,Assam,-1
32.3,143.5,11.9,10.0,5.0,148.1,0,Assam,-1
52.0,160.9,7.8,7.5,6.1,163.4,1,Bhuttan,+1
55.9,148.9,8.4,6.5,3.7,155.1,1,Assam,-1
45.3,153.9,5.9,14.1,3.7,155.6,0,Bhuttan,+1
50.7,128.9,14.5,4.5,3.7,135.2,1,Assam,-1
48.0,154.6,10.5,10.0,4.5,158.2,1,Bhuttan,+1
41.6,147.2,6.6,11.3,8.6,149.2,0,Bhuttan,+1
63.0,160.3,10.1,7.8,6.1,167.5,0,Assam,-1
39.8,147.3,5.1,10.4,4.8,153.1,1,Bhuttan,+1
47.9,141.3,13.7,9.0,6.0,142.0,1,Bhuttan,+1
58.2,150.9,4.1,7.3,7.0,156.2,0,Bhuttan,+1
56.0,155.8,3.4,5.3,3.2,161.0,1,Assam,-1
33.9,125.9,14.1,5.4,4.4,132.8,0,Assam,-1
34.2,133.9,7.9,10.7,5.2,137.8,1,Bhuttan,+1
54.4,140.2,13.7,9.2,6.6,144.0,1,Bhuttan,+1
33.3,142.9,10.3,10.6,6.0,143.5,1,Bhuttan,+1
42.9,135.2,10.7,9.5,5.5,141.9,1,Assam,-1
40.9,152.3,8.8,11.4,7.3,154.7,0,Bhuttan,+1
38.1,134.8,11.3,12.5,5.2,136.7,0,Bhuttan,+1
44.7,134.5,1.0,9.9,6.6,133.1,0,Bhuttan,+1
51.4,153.0,16.3,7.3,5.5,158.1,0,Assam,-1
46.3,136.4,14.0,11.7,5.5,136.4,0,Bhuttan,+1
49.6,145.1,4.2,11.2,6.8,153.7,1,Bhuttan,+1
34.8,138.8,10.7,10.5,4.3,138.9,1,Bhuttan,+1
64.7,148.6,21.8,7.7,4.8,152.7,1,Assam,-1
38.8,137.2,8.2,9.5,5.8,142.2,0,Assam,-1
35.7,142.9,15.2,9.9,5.8,144.0,0,Bhuttan,+1
28.9,146.5,7.4,12.7,6.1,146.3,1,Bhuttan,+1
42.2,144.4,20.7,6.7,5.2,151.0,1,Assam,-1
44.1,150.2,8.8,7.3,7.5,152.0,0,Bhuttan,+1
31.7,154.5,14.0,9.3,4.5,160.8,0,Assam,-1
60.7,156.3,13.6,5.1,5.0,162.1,0,Assam,-1
60.7,147.1,10.6,8.8,5.0,152.7,0,Assam,-1
54.5,147.3,23.1,6.1,5.8,149.7,0,Bhuttan,+1
38.8,145.5,8.7,5.9,3.8,149.3,0,Assam,-1
55.4,157.2,16.0,13.2,5.3,159.6,0,Bhuttan,+1
51.7,139.5,15.7,9.8,6.3,148.7,1,Assam,-1
29.5,155.7,21.8,10.4,6.6,158.5,0,Bhuttan,+1
59.1,146.1,6.1,11.3,6.2,149.4,1,Bhuttan,+1
34.8,133.4,2.9,10.7,5.2,133.9,0,Bhuttan,+1
46.0,163.0,10.3,11.5,5.2,163.6,1,Bhuttan,+1
39.4,149.7,7.0,7.7,6.1,148.6,1,Bhuttan,+1
29.7,138.8,1.2,9.2,6.3,139.9,1,Bhuttan,+1
29.1,125.7,1.3,9.3,5.8,123.9,0,Bhuttan,+1
51.4,157.4,17.9,7.7,4.6,160.5,0,Bhuttan,+1
38.6,140.4,18.9,10.2,5.4,141.8,0,Bhuttan,+1
44.2,135.1,18.1,9.4,5.9,141.8,1,Assam,-1
72.3,145.9,13.7,5.7,4.9,154.6,0,Assam,-1
44.2,144.7,-3.0,12.2,6.6,147.9,1,Bhuttan,+1
44.6,141.1,10.6,10.1,4.8,142.2,1,Bhuttan,+1
33.8,135.9,17.5,9.6,3.7,142.9,0,Assam,-1
45.2,146.7,16.0,10.9,6.7,146.0,1,Bhuttan,+1
39.6,153.5,10.5,9.9,5.3,158.1,1,Bhuttan,+1
44.6,161.9,7.4,10.6,5.4,166.5,0,Assam,-1
33.0,143.9,1.3,7.2,5.3,145.0,1,Bhuttan,+1
34.5,158.0,5.0,7.6,2.8,166.3,0,Assam,-1
44.6,167.8,4.2,9.3,3.9,172.8,0,Assam,-1
51.4,142.1,13.5,10.6,6.4,147.6,0,Assam,-1
68.1,157.8,3.8,7.5,6.8,163.6,1,Assam,-1
43.5,152.5,4.0,8.7,6.2,149.7,1,Bhuttan,+1
46.9,156.8,11.7,6.1,5.4,164.5,0,Assam,-1
40.6,138.2,7.7,10.0,7.6,139.0,0,Bhuttan,+1
60.4,138.3,12.5,10.4,4.3,144.5,0,Assam,-1
36.0,148.5,15.5,8.5,6.1,153.5,1,Assam,-1
49.9,145.2,14.9,7.6,4.1,151.8,0,Assam,-1
52.7,142.3,7.1,12.4,5.6,144.7,1,Bhuttan,+1
33.5,136.4,9.5,8.5,5.2,141.2,1,Assam,-1
46.8,145.1,10.5,4.2,5.2,152.3,0,Assam,-1
40.6,134.4,12.9,9.7,4.5,139.8,1,Assam,-1
22.0,143.8,8.1,12.0,5.9,145.7,1,Bhuttan,+1
38.3,144.8,7.8,8.0,5.9,145.5,1,Bhuttan,+1
41.7,163.3,13.6,10.9,4.6,170.0,0,Assam,-1
33.6,147.3,14.5,8.4,5.5,149.6,1,Bhuttan,+1
26.0,135.6,12.1,7.7,5.8,139.8,0,Bhuttan,+1
59.7,158.3,10.9,9.4,5.3,162.6,0,Assam,-1
44.2,152.2,13.5,12.9,6.3,153.1,1,Bhuttan,+1
45.5,160.7,14.7,7.9,4.7,169.3,0,Assam,-1
40.7,157.9,11.4,6.7,3.9,163.5,0,Assam,-1
43.4,148.6,19.1,7.5,6.7,152.0,1,Bhuttan,+1
41.3,165.4,10.7,9.9,3.9,169.8,0,Assam,-1
37.2,149.0,16.8,8.6,6.1,148.0,0,Bhuttan,+1
39.1,155.5,10.2,11.7,5.0,158.0,1,Bhuttan,+1
39.1,135.5,10.9,8.8,5.7,142.4,1,Assam,-1
22.6,143.9,9.3,10.6,7.7,147.9,0,Bhuttan,+1
47.8,158.7,3.7,10.2,5.7,160.8,1,Bhuttan,+1
38.3,135.3,13.5,10.4,4.9,135.7,0,Bhuttan,+1
45.3,154.2,4.0,13.7,4.9,155.5,1,Bhuttan,+1
53.2,149.7,13.4,8.5,4.4,157.9,0,Assam,-1
28.7,120.2,9.4,4.2,4.9,122.5,1,Bhuttan,+1
20.4,123.4,10.7,9.7,5.1,123.9,0,Bhuttan,+1
50.0,150.4,10.9,6.8,4.6,155.7,0,Assam,-1
45.9,151.2,15.6,8.9,5.6,151.2,0,Bhuttan,+1
52.6,151.1,14.5,7.9,3.3,156.6,0,Assam,-1
22.5,141.5,7.0,9.2,5.1,148.3,0,Assam,-1
42.8,129.6,2.4,9.6,5.8,133.4,0,Bhuttan,+1
49.3,144.9,10.6,9.4,3.9,152.0,0,Assam,-1
45.3,136.6,10.1,7.5,4.3,140.1,0,Assam,-1
31.5,151.8,13.9,9.4,7.7,150.1,1,Bhuttan,+1
43.8,150.5,15.0,10.3,6.5,151.3,0,Bhuttan,+1
60.2,148.9,16.6,7.8,6.1,153.6,0,Bhuttan,+1
36.6,137.6,5.1,10.0,4.7,138.5,0,Bhuttan,+1
28.6,159.4,14.9,6.8,4.5,164.8,0,Assam,-1
42.4,140.5,17.6,7.9,6.3,144.3,0,Bhuttan,+1
31.5,119.4,12.5,9.0,4.9,127.4,0,Assam,-1
40.2,159.7,6.5,9.6,6.5,161.8,1,Bhuttan,+1
50.5,147.6,13.6,13.4,4.8,152.7,1,Bhuttan,+1
47.1,137.3,5.2,8.0,6.2,142.4,0,Assam,-1
38.9,143.8,15.4,8.9,4.9,147.3,0,Assam,-1
50.2,135.9,15.3,11.4,5.0,138.6,0,Bhuttan,+1
72.6,158.9,11.4,10.3,7.4,161.6,0,Bhuttan,+1
68.0,131.6,10.8,8.0,5.3,137.4,0,Assam,-1
45.8,156.7,11.2,10.1,5.5,160.5,1,Bhuttan,+1
24.7,117.7,4.8,10.3,6.7,120.2,0,Bhuttan,+1
59.7,134.8,11.8,6.5,3.6,140.4,1,Assam,-1
51.9,160.4,9.0,9.8,6.1,165.6,0,Assam,-1
51.0,150.8,1.4,10.9,5.8,151.4,1,Bhuttan,+1
43.6,141.2,17.7,9.2,6.8,143.4,0,Bhuttan,+1
44.2,148.7,0.5,11.1,6.2,149.5,1,Bhuttan,+1
45.5,150.2,19.0,8.5,6.0,151.9,0,Bhuttan,+1
49.1,128.7,9.3,10.2,5.7,130.6,0,Bhuttan,+1
